map_name	part_name	logical_key	entity_id	code_lines	comment_lines	parsed_operation_uses	operations	usage_classes	collides_item_lot_id	collides_acquisition_flag	source_lines
m21_00_00_00	c9020_0022	m21_00_00_00:c9020_0022	2100232	6	0	6	ActionButtonInArea:1;ChangeCharacterEnableState:1;ForceAnimationPlayback:4	character_operation:1;presentation_operation:4;spatial_operation:1	False	False	m21_00_00_00.emevd.dcx.js:3129;m21_00_00_00.emevd.dcx.js:3135;m21_00_00_00.emevd.dcx.js:3138;m21_00_00_00.emevd.dcx.js:3139;m21_00_00_00.emevd.dcx.js:3158;m21_00_00_00.emevd.dcx.js:3161
m21_00_00_00	c9040_0000	m21_00_00_00:c9040_0000	2100220	9	0	9	ForceAnimationPlayback:4;SetCharacterAnimationState:1;SetCharacterBackreadState:2;SetCharacterGravity:1;SetCharacterMaphits:1	character_operation:5;presentation_operation:4	False	False	m21_00_00_00.emevd.dcx.js:305;m21_00_00_00.emevd.dcx.js:354;m21_00_00_00.emevd.dcx.js:382;m21_00_00_00.emevd.dcx.js:410;m21_00_00_00.emevd.dcx.js:2858;m21_00_00_00.emevd.dcx.js:2864;m21_00_00_00.emevd.dcx.js:2869;m21_00_00_00.emevd.dcx.js:2874;m21_00_00_00.emevd.dcx.js:2879
m21_00_00_00	c9050_0000	m21_00_00_00:c9050_0000	2100221	9	0	9	ForceAnimationPlayback:4;SetCharacterAnimationState:1;SetCharacterBackreadState:2;SetCharacterGravity:1;SetCharacterMaphits:1	character_operation:5;presentation_operation:4	False	False	m21_00_00_00.emevd.dcx.js:309;m21_00_00_00.emevd.dcx.js:355;m21_00_00_00.emevd.dcx.js:383;m21_00_00_00.emevd.dcx.js:411;m21_00_00_00.emevd.dcx.js:2886;m21_00_00_00.emevd.dcx.js:2892;m21_00_00_00.emevd.dcx.js:2897;m21_00_00_00.emevd.dcx.js:2909;m21_00_00_00.emevd.dcx.js:2914
m21_00_00_00	c9010_0002	m21_00_00_00:c9010_0002	2100202	3	0	3	SetCharacterAnimationState:1;SetCharacterGravity:1;SetCharacterMaphits:1	character_operation:3	False	False	m21_00_00_00.emevd.dcx.js:344;m21_00_00_00.emevd.dcx.js:372;m21_00_00_00.emevd.dcx.js:400
m21_00_00_00	c9020_0014	m21_00_00_00:c9020_0014	2100214	3	0	3	SetCharacterAnimationState:1;SetCharacterGravity:1;SetCharacterMaphits:1	character_operation:3	False	False	m21_00_00_00.emevd.dcx.js:349;m21_00_00_00.emevd.dcx.js:377;m21_00_00_00.emevd.dcx.js:405
m21_00_00_00	c9020_0017	m21_00_00_00:c9020_0017	2100217	3	0	3	SetCharacterAnimationState:1;SetCharacterGravity:1;SetCharacterMaphits:1	character_operation:3	False	False	m21_00_00_00.emevd.dcx.js:352;m21_00_00_00.emevd.dcx.js:380;m21_00_00_00.emevd.dcx.js:408
m21_01_00_00	c8030_0000	m21_01_00_00:c8030_0000	2110700	4	0	4	ActionButtonInArea:1;SetCharacterGravity:1;SetCharacterHPBarDisplay:1;SetCharacterMaphits:1	character_operation:3;spatial_operation:1	False	False	m21_01_00_00.emevd.dcx.js:27;m21_01_00_00.emevd.dcx.js:28;m21_01_00_00.emevd.dcx.js:29;m21_01_00_00.emevd.dcx.js:35
m21_01_00_00	c9010_0000	m21_01_00_00:c9010_0000	2110950	1	0	1	$InitializeEvent:argument:1	event_argument:1	False	False	m21_01_00_00.emevd.dcx.js:19
m22_00_00_00	c1051_0000	m22_00_00_00:c1051_0000	2200710	4	0	4	$InitializeEvent:argument:4	event_argument:4	False	False	m22_00_00_00.emevd.dcx.js:22;m22_00_00_00.emevd.dcx.js:23;m22_00_00_00.emevd.dcx.js:24;m22_00_00_00.emevd.dcx.js:25
m22_00_00_00	c1140_0000	m22_00_00_00:c1140_0000	2200261	2	0	8	$InitializeEvent:argument:2;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/InArea:1;resolved/SetCharacterAIState:2;resolved/WarpCharacterAndSetFloor:1	character_operation:4;event_argument:2;spatial_operation:2	False	False	m22_00_00_00.emevd.dcx.js:98;m22_00_00_00.emevd.dcx.js:218
m22_00_00_00	c1140_0001	m22_00_00_00:c1140_0001	2200223	2	0	8	$InitializeEvent:argument:2;resolved/CharacterAIState:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/HasDamageType:1;resolved/SetCharacterAIState:2	character_operation:4;event_argument:2;other_operation:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:193;m22_00_00_00.emevd.dcx.js:208
m22_00_00_00	c1140_0002	m22_00_00_00:c1140_0002	2200150	10	0	10	EntityInRadiusOfEntity:2;InArea:1;RequestCharacterAICommand:2;RequestCharacterAIReplan:2;RequestCharacterAnimationReset:1;RotateCharacter:1;SetCharacterHome:1	character_operation:7;spatial_operation:3	True	False	m22_00_00_00.emevd.dcx.js:1434;m22_00_00_00.emevd.dcx.js:1439;m22_00_00_00.emevd.dcx.js:1440;m22_00_00_00.emevd.dcx.js:1441;m22_00_00_00.emevd.dcx.js:1447;m22_00_00_00.emevd.dcx.js:1449;m22_00_00_00.emevd.dcx.js:1452;m22_00_00_00.emevd.dcx.js:1453;m22_00_00_00.emevd.dcx.js:1456;m22_00_00_00.emevd.dcx.js:1457
m22_00_00_00	c1140_0003	m22_00_00_00:c1140_0003	2200335	1	0	3	$InitializeEvent:argument:1;resolved/InArea:1;resolved/WarpCharacterAndSetFloor:1	character_operation:1;event_argument:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:106
m22_00_00_00	c1140_0004	m22_00_00_00:c1140_0004	2200330	2	0	11	$InitializeEvent:argument:2;resolved/CharacterAIState:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/InArea:1;resolved/RequestCharacterAIReplan:2;resolved/SetCharacterAIId:2;resolved/WarpCharacterAndSetFloor:1	character_operation:7;event_argument:2;spatial_operation:2	True	False	m22_00_00_00.emevd.dcx.js:107;m22_00_00_00.emevd.dcx.js:283
m22_00_00_00	c1140_0005	m22_00_00_00:c1140_0005	2200331	2	0	11	$InitializeEvent:argument:2;resolved/CharacterAIState:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/InArea:1;resolved/RequestCharacterAIReplan:2;resolved/SetCharacterAIId:2;resolved/WarpCharacterAndSetFloor:1	character_operation:7;event_argument:2;spatial_operation:2	False	False	m22_00_00_00.emevd.dcx.js:108;m22_00_00_00.emevd.dcx.js:284
m22_00_00_00	c1140_0006	m22_00_00_00:c1140_0006	2200332	2	0	11	$InitializeEvent:argument:2;resolved/CharacterAIState:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/InArea:1;resolved/RequestCharacterAIReplan:2;resolved/SetCharacterAIId:2;resolved/WarpCharacterAndSetFloor:1	character_operation:7;event_argument:2;spatial_operation:2	False	False	m22_00_00_00.emevd.dcx.js:109;m22_00_00_00.emevd.dcx.js:285
m22_00_00_00	c1140_0007	m22_00_00_00:c1140_0007	2200333	2	0	11	$InitializeEvent:argument:2;resolved/CharacterAIState:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/InArea:1;resolved/RequestCharacterAIReplan:2;resolved/SetCharacterAIId:2;resolved/WarpCharacterAndSetFloor:1	character_operation:7;event_argument:2;spatial_operation:2	False	False	m22_00_00_00.emevd.dcx.js:110;m22_00_00_00.emevd.dcx.js:286
m22_00_00_00	c1140_0008	m22_00_00_00:c1140_0008	2200334	2	0	11	$InitializeEvent:argument:2;resolved/CharacterAIState:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/InArea:1;resolved/RequestCharacterAIReplan:2;resolved/SetCharacterAIId:2;resolved/WarpCharacterAndSetFloor:1	character_operation:7;event_argument:2;spatial_operation:2	False	False	m22_00_00_00.emevd.dcx.js:111;m22_00_00_00.emevd.dcx.js:287
m22_00_00_00	c1140_0009	m22_00_00_00:c1140_0009	2200460	1	0	5	$InitializeEvent:argument:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/SetCharacterAIState:2	character_operation:3;event_argument:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:229
m22_00_00_00	c1140_0010	m22_00_00_00:c1140_0010	2200291	1	0	5	$InitializeEvent:argument:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/SetCharacterAIState:2	character_operation:3;event_argument:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:223
m22_00_00_00	c1140_0011	m22_00_00_00:c1140_0011	2200161	1	0	1	CharacterAIState:1	character_operation:1	False	False	m22_00_00_00.emevd.dcx.js:1519
m22_00_00_00	c1140_0014	m22_00_00_00:c1140_0014	2200160	1	0	1	CharacterAIState:1	character_operation:1	True	False	m22_00_00_00.emevd.dcx.js:1518
m22_00_00_00	c1140_0018	m22_00_00_00:c1140_0018	2200290	1	0	5	$InitializeEvent:argument:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/SetCharacterAIState:2	character_operation:3;event_argument:1;spatial_operation:1	True	False	m22_00_00_00.emevd.dcx.js:222
m22_00_00_00	c1170_0000	m22_00_00_00:c1170_0000	2200230	4	0	8	$InitializeEvent:argument:1;CharacterDead:3;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/SetCharacterAIState:2	character_operation:6;event_argument:1;spatial_operation:1	True	False	m22_00_00_00.emevd.dcx.js:210;m22_00_00_00.emevd.dcx.js:1708;m22_00_00_00.emevd.dcx.js:1709;m22_00_00_00.emevd.dcx.js:1710
m22_00_00_00	c1170_0001	m22_00_00_00:c1170_0001	2200231	4	0	8	$InitializeEvent:argument:1;CharacterDead:3;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/SetCharacterAIState:2	character_operation:6;event_argument:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:211;m22_00_00_00.emevd.dcx.js:1708;m22_00_00_00.emevd.dcx.js:1709;m22_00_00_00.emevd.dcx.js:1711
m22_00_00_00	c1170_0002	m22_00_00_00:c1170_0002	2200203	4	0	10	$InitializeEvent:argument:1;CharacterDead:3;resolved/EntityInRadiusOfEntity:1;resolved/HasDamageType:1;resolved/RotateCharacter:1;resolved/SetCharacterAIState:3	character_operation:7;event_argument:1;other_operation:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:204;m22_00_00_00.emevd.dcx.js:1708;m22_00_00_00.emevd.dcx.js:1710;m22_00_00_00.emevd.dcx.js:1711
m22_00_00_00	c1170_0003	m22_00_00_00:c1170_0003	2200232	4	0	8	$InitializeEvent:argument:1;CharacterDead:3;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/SetCharacterAIState:2	character_operation:6;event_argument:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:212;m22_00_00_00.emevd.dcx.js:1709;m22_00_00_00.emevd.dcx.js:1710;m22_00_00_00.emevd.dcx.js:1711
m22_00_00_00	c1170_0007	m22_00_00_00:c1170_0007	2200320	1	0	9	$InitializeEvent:argument:1;resolved/CharacterAIState:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2	character_operation:4;event_argument:1;presentation_operation:2;spatial_operation:2	True	False	m22_00_00_00.emevd.dcx.js:275
m22_00_00_00	c1170_0008	m22_00_00_00:c1170_0008	2200321	1	0	9	$InitializeEvent:argument:1;resolved/CharacterAIState:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:2;resolved/SetCharacterAIId:2	character_operation:4;event_argument:1;presentation_operation:2;spatial_operation:2	False	False	m22_00_00_00.emevd.dcx.js:276
m22_00_00_00	c1180_0000	m22_00_00_00:c1180_0000	2200111	4	0	19	$InitializeEvent:argument:4;resolved/ChangeCharacterEnableState:1;resolved/CharacterAIState:1;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1;resolved/HasDamageType:1;resolved/InArea:2;resolved/RequestCharacterAICommand:1;resolved/RequestCharacterAIReplan:1;resolved/RequestCharacterAnimationReset:1;resolved/SetCharacterAIState:3;resolved/SetCharacterHome:1;resolved/SetSpEffect:1	character_operation:10;event_argument:4;other_operation:1;presentation_operation:1;spatial_operation:3	False	False	m22_00_00_00.emevd.dcx.js:133;m22_00_00_00.emevd.dcx.js:291;m22_00_00_00.emevd.dcx.js:293;m22_00_00_00.emevd.dcx.js:295
m22_00_00_00	c1180_0001	m22_00_00_00:c1180_0001	2200170	8	0	9	$InitializeEvent:argument:1;RequestCharacterAIReplan:1;SetCharacterAIState:2;SetCharacterGravity:2;SetCharacterInvincibility:2;resolved/ChangeCharacterEnableState:1	character_operation:8;event_argument:1	True	False	m22_00_00_00.emevd.dcx.js:134;m22_00_00_00.emevd.dcx.js:1498;m22_00_00_00.emevd.dcx.js:1499;m22_00_00_00.emevd.dcx.js:1500;m22_00_00_00.emevd.dcx.js:1504;m22_00_00_00.emevd.dcx.js:1505;m22_00_00_00.emevd.dcx.js:1506;m22_00_00_00.emevd.dcx.js:1507
m22_00_00_00	c2000_0000	m22_00_00_00:c2000_0000	2200280	14	0	20	$InitializeEvent:argument:2;EntityInRadiusOfEntity:2;HasDamageType:2;InArea:1;RequestCharacterAICommand:2;RequestCharacterAIReplan:2;SetCharacterAIState:2;SetCharacterHome:1;resolved/CharacterDamagedBy:1;resolved/EntityInRadiusOfEntity:1;resolved/InArea:1;resolved/SetCharacterAIState:2;resolved/WarpCharacterAndSetFloor:1	character_operation:11;event_argument:2;other_operation:2;spatial_operation:5	True	False	m22_00_00_00.emevd.dcx.js:112;m22_00_00_00.emevd.dcx.js:225;m22_00_00_00.emevd.dcx.js:1464;m22_00_00_00.emevd.dcx.js:1466;m22_00_00_00.emevd.dcx.js:1467;m22_00_00_00.emevd.dcx.js:1472;m22_00_00_00.emevd.dcx.js:1475;m22_00_00_00.emevd.dcx.js:1476;m22_00_00_00.emevd.dcx.js:1477;m22_00_00_00.emevd.dcx.js:1486;m22_00_00_00.emevd.dcx.js:1487;m22_00_00_00.emevd.dcx.js:1488;m22_00_00_00.emevd.dcx.js:1491;m22_00_00_00.emevd.dcx.js:1492
m22_00_00_00	c2000_0001	m22_00_00_00:c2000_0001	2200340	2	0	10	$InitializeEvent:argument:2;resolved/CharacterDamagedBy:2;resolved/EntityInRadiusOfEntity:2;resolved/InArea:1;resolved/SetCharacterAIState:2;resolved/WarpCharacterAndSetFloor:1	character_operation:5;event_argument:2;spatial_operation:3	True	False	m22_00_00_00.emevd.dcx.js:113;m22_00_00_00.emevd.dcx.js:288
m22_00_00_00	c2000_0002	m22_00_00_00:c2000_0002	2200341	2	0	10	$InitializeEvent:argument:2;resolved/CharacterDamagedBy:2;resolved/EntityInRadiusOfEntity:2;resolved/InArea:1;resolved/SetCharacterAIState:2;resolved/WarpCharacterAndSetFloor:1	character_operation:5;event_argument:2;spatial_operation:3	False	False	m22_00_00_00.emevd.dcx.js:114;m22_00_00_00.emevd.dcx.js:289
m22_00_00_00	c2050_0000	m22_00_00_00:c2050_0000	2200810	14	0	18	$InitializeEvent:argument:2;ChangeCharacterEnableState:3;CharacterDead:1;CharacterHasEventMessage:1;ForceAnimationPlayback:2;ForceCharacterDeath:1;SetCharacterAnimationState:3;SetCharacterBackreadState:1;resolved/CharacterDead:2;resolved/CharacterHasEventMessage:2	character_operation:14;event_argument:2;presentation_operation:2	False	False	m22_00_00_00.emevd.dcx.js:72;m22_00_00_00.emevd.dcx.js:75;m22_00_00_00.emevd.dcx.js:397;m22_00_00_00.emevd.dcx.js:407;m22_00_00_00.emevd.dcx.js:640;m22_00_00_00.emevd.dcx.js:788;m22_00_00_00.emevd.dcx.js:849;m22_00_00_00.emevd.dcx.js:850;m22_00_00_00.emevd.dcx.js:851;m22_00_00_00.emevd.dcx.js:960;m22_00_00_00.emevd.dcx.js:963;m22_00_00_00.emevd.dcx.js:972;m22_00_00_00.emevd.dcx.js:973;m22_00_00_00.emevd.dcx.js:974
m22_00_00_00	c2050_0001	m22_00_00_00:c2050_0001	2200811	13	0	17	$InitializeEvent:argument:2;ChangeCharacterEnableState:3;CharacterHasEventMessage:1;ForceAnimationPlayback:2;ForceCharacterDeath:1;SetCharacterAnimationState:3;SetCharacterBackreadState:1;resolved/CharacterDead:2;resolved/CharacterHasEventMessage:2	character_operation:13;event_argument:2;presentation_operation:2	False	False	m22_00_00_00.emevd.dcx.js:73;m22_00_00_00.emevd.dcx.js:76;m22_00_00_00.emevd.dcx.js:398;m22_00_00_00.emevd.dcx.js:408;m22_00_00_00.emevd.dcx.js:795;m22_00_00_00.emevd.dcx.js:838;m22_00_00_00.emevd.dcx.js:839;m22_00_00_00.emevd.dcx.js:840;m22_00_00_00.emevd.dcx.js:857;m22_00_00_00.emevd.dcx.js:858;m22_00_00_00.emevd.dcx.js:859;m22_00_00_00.emevd.dcx.js:961;m22_00_00_00.emevd.dcx.js:964
m22_00_00_00	c2050_0002	m22_00_00_00:c2050_0002	2200812	13	0	17	$InitializeEvent:argument:2;ChangeCharacterEnableState:3;CharacterHasEventMessage:1;ForceAnimationPlayback:2;ForceCharacterDeath:1;SetCharacterAnimationState:3;SetCharacterBackreadState:1;resolved/CharacterDead:2;resolved/CharacterHasEventMessage:2	character_operation:13;event_argument:2;presentation_operation:2	False	False	m22_00_00_00.emevd.dcx.js:74;m22_00_00_00.emevd.dcx.js:77;m22_00_00_00.emevd.dcx.js:399;m22_00_00_00.emevd.dcx.js:409;m22_00_00_00.emevd.dcx.js:801;m22_00_00_00.emevd.dcx.js:843;m22_00_00_00.emevd.dcx.js:844;m22_00_00_00.emevd.dcx.js:845;m22_00_00_00.emevd.dcx.js:864;m22_00_00_00.emevd.dcx.js:865;m22_00_00_00.emevd.dcx.js:866;m22_00_00_00.emevd.dcx.js:962;m22_00_00_00.emevd.dcx.js:965
m22_00_00_00	c2050_0005	m22_00_00_00:c2050_0005	2200502	1	0	6	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:3;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1	character_operation:3;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:171
m22_00_00_00	c2050_0006	m22_00_00_00:c2050_0006	2200503	1	0	6	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:3;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1	character_operation:3;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:172
m22_00_00_00	c2050_0008	m22_00_00_00:c2050_0008	2200505	1	0	6	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:3;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1	character_operation:3;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:174
m22_00_00_00	c2050_0009	m22_00_00_00:c2050_0009	2200506	1	0	6	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:3;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1	character_operation:3;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:175
m22_00_00_00	c2050_0010	m22_00_00_00:c2050_0010	2200507	1	0	6	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:3;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1	character_operation:3;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:176
m22_00_00_00	c2050_0011	m22_00_00_00:c2050_0011	2200508	1	0	6	$InitializeEvent:argument:1;resolved/ChangeCharacterEnableState:3;resolved/EntityInRadiusOfEntity:1;resolved/ForceAnimationPlayback:1	character_operation:3;event_argument:1;presentation_operation:1;spatial_operation:1	False	False	m22_00_00_00.emevd.dcx.js:177
m22_00_00_00	c2100_0000	m22_00_00_00:c2100_0000	2200800	66	0	116	$InitializeEvent:argument:9;ActionButtonInArea:2;AdaptHpchangingSpEffectToNPCPartOfTarget:2;ChangeCharacterEnableState:4;CharacterBackreadStatus:1;CharacterDead:2;CharacterHPValue:12;CharacterHasEventMessage:3;DisplayBossHealthBar:1;ForceAnimationPlayback:3;ForceCharacterDeath:1;HPRatio:3;HandleBossDefeat:1;HasDamageType:1;RequestCharacterAICommand:7;RequestCharacterAIReplan:6;RequestCharacterAnimationReset:1;SetCharacterAIId:2;SetCharacterAIState:2;SetCharacterHPBarDisplay:1;SetNetworkUpdateAuthority:1;SetSpEffect:2;resolved/ChangeCharacterEnableState:11;resolved/CharacterHPValue:6;resolved/CharacterHasEventMessage:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:3;resolved/ForceCharacterDeath:2;resolved/InArea:4;resolved/IssueShortWarpRequest:9;resolved/RequestCharacterAIReplan:2;resolved/RequestCharacterAnimationReset:1;resolved/SetCharacterImmortality:1;resolved/SetSpEffect:3;resolved/SetSpEffectAndUnknown200455:2	character_operation:82;event_argument:9;other_operation:11;presentation_operation:6;spatial_operation:8	False	False	m22_00_00_00.emevd.dcx.js:54;m22_00_00_00.emevd.dcx.js:58;m22_00_00_00.emevd.dcx.js:59;m22_00_00_00.emevd.dcx.js:60;m22_00_00_00.emevd.dcx.js:62;m22_00_00_00.emevd.dcx.js:63;m22_00_00_00.emevd.dcx.js:64;m22_00_00_00.emevd.dcx.js:65;m22_00_00_00.emevd.dcx.js:70;m22_00_00_00.emevd.dcx.js:315;m22_00_00_00.emevd.dcx.js:316;m22_00_00_00.emevd.dcx.js:326;m22_00_00_00.emevd.dcx.js:334;m22_00_00_00.emevd.dcx.js:365;m22_00_00_00.emevd.dcx.js:374;m22_00_00_00.emevd.dcx.js:380;m22_00_00_00.emevd.dcx.js:383;m22_00_00_00.emevd.dcx.js:416;m22_00_00_00.emevd.dcx.js:439;m22_00_00_00.emevd.dcx.js:463;m22_00_00_00.emevd.dcx.js:496;m22_00_00_00.emevd.dcx.js:497;m22_00_00_00.emevd.dcx.js:502;m22_00_00_00.emevd.dcx.js:513;m22_00_00_00.emevd.dcx.js:515;m22_00_00_00.emevd.dcx.js:518;m22_00_00_00.emevd.dcx.js:520;m22_00_00_00.emevd.dcx.js:523;m22_00_00_00.emevd.dcx.js:524;m22_00_00_00.emevd.dcx.js:543;m22_00_00_00.emevd.dcx.js:580;m22_00_00_00.emevd.dcx.js:581;m22_00_00_00.emevd.dcx.js:584;m22_00_00_00.emevd.dcx.js:608;m22_00_00_00.emevd.dcx.js:639;m22_00_00_00.emevd.dcx.js:640;m22_00_00_00.emevd.dcx.js:643;m22_00_00_00.emevd.dcx.js:777;m22_00_00_00.emevd.dcx.js:779;m22_00_00_00.emevd.dcx.js:784;m22_00_00_00.emevd.dcx.js:810;m22_00_00_00.emevd.dcx.js:813;m22_00_00_00.emevd.dcx.js:816;m22_00_00_00.emevd.dcx.js:821;m22_00_00_00.emevd.dcx.js:822;m22_00_00_00.emevd.dcx.js:824;m22_00_00_00.emevd.dcx.js:826;m22_00_00_00.emevd.dcx.js:878;m22_00_00_00.emevd.dcx.js:880;m22_00_00_00.emevd.dcx.js:881;m22_00_00_00.emevd.dcx.js:889;m22_00_00_00.emevd.dcx.js:890;m22_00_00_00.emevd.dcx.js:894;m22_00_00_00.emevd.dcx.js:895;m22_00_00_00.emevd.dcx.js:910;m22_00_00_00.emevd.dcx.js:914;m22_00_00_00.emevd.dcx.js:915;m22_00_00_00.emevd.dcx.js:923;m22_00_00_00.emevd.dcx.js:924;m22_00_00_00.emevd.dcx.js:929;m22_00_00_00.emevd.dcx.js:930;m22_00_00_00.emevd.dcx.js:945;m22_00_00_00.emevd.dcx.js:947;m22_00_00_00.emevd.dcx.js:950;m22_00_00_00.emevd.dcx.js:952;m22_00_00_00.emevd.dcx.js:971
m22_00_00_00	c2100_0001	m22_00_00_00:c2100_0001	2200801	45	0	94	$InitializeEvent:argument:9;AdaptHpchangingSpEffectToNPCPartOfTarget:2;ChangeCharacterEnableState:3;CharacterDead:2;CharacterHPValue:6;CharacterHasEventMessage:3;DisplayBossHealthBar:1;ForceAnimationPlayback:1;ForceCharacterDeath:1;HPRatio:1;RequestCharacterAICommand:5;RequestCharacterAIReplan:4;RequestCharacterAnimationReset:1;SetCharacterAIState:2;SetCharacterHPBarDisplay:1;SetNetworkUpdateAuthority:1;SetSpEffect:2;resolved/ChangeCharacterEnableState:11;resolved/CharacterHPValue:6;resolved/CharacterHasEventMessage:3;resolved/EntityInRadiusOfEntity:2;resolved/ForceAnimationPlayback:3;resolved/ForceCharacterDeath:2;resolved/InArea:4;resolved/IssueShortWarpRequest:9;resolved/RequestCharacterAIReplan:2;resolved/RequestCharacterAnimationReset:1;resolved/SetCharacterImmortality:1;resolved/SetSpEffect:3;resolved/SetSpEffectAndUnknown200455:2	character_operation:65;event_argument:9;other_operation:10;presentation_operation:4;spatial_operation:6	False	False	m22_00_00_00.emevd.dcx.js:55;m22_00_00_00.emevd.dcx.js:58;m22_00_00_00.emevd.dcx.js:59;m22_00_00_00.emevd.dcx.js:61;m22_00_00_00.emevd.dcx.js:66;m22_00_00_00.emevd.dcx.js:67;m22_00_00_00.emevd.dcx.js:68;m22_00_00_00.emevd.dcx.js:69;m22_00_00_00.emevd.dcx.js:71;m22_00_00_00.emevd.dcx.js:317;m22_00_00_00.emevd.dcx.js:318;m22_00_00_00.emevd.dcx.js:326;m22_00_00_00.emevd.dcx.js:543;m22_00_00_00.emevd.dcx.js:580;m22_00_00_00.emevd.dcx.js:582;m22_00_00_00.emevd.dcx.js:584;m22_00_00_00.emevd.dcx.js:585;m22_00_00_00.emevd.dcx.js:605;m22_00_00_00.emevd.dcx.js:606;m22_00_00_00.emevd.dcx.js:607;m22_00_00_00.emevd.dcx.js:611;m22_00_00_00.emevd.dcx.js:621;m22_00_00_00.emevd.dcx.js:623;m22_00_00_00.emevd.dcx.js:626;m22_00_00_00.emevd.dcx.js:628;m22_00_00_00.emevd.dcx.js:631;m22_00_00_00.emevd.dcx.js:632;m22_00_00_00.emevd.dcx.js:777;m22_00_00_00.emevd.dcx.js:779;m22_00_00_00.emevd.dcx.js:784;m22_00_00_00.emevd.dcx.js:810;m22_00_00_00.emevd.dcx.js:814;m22_00_00_00.emevd.dcx.js:816;m22_00_00_00.emevd.dcx.js:829;m22_00_00_00.emevd.dcx.js:831;m22_00_00_00.emevd.dcx.js:878;m22_00_00_00.emevd.dcx.js:884;m22_00_00_00.emevd.dcx.js:885;m22_00_00_00.emevd.dcx.js:910;m22_00_00_00.emevd.dcx.js:918;m22_00_00_00.emevd.dcx.js:919;m22_00_00_00.emevd.dcx.js:946;m22_00_00_00.emevd.dcx.js:948;m22_00_00_00.emevd.dcx.js:951;m22_00_00_00.emevd.dcx.js:953
m22_00_00_00	c2610_0000	m22_00_00_00:c2610_0000	2200200	3	0	17	$InitializeEvent:argument:3;resolved/EntityInRadiusOfEntity:3;resolved/HasDamageType:1;resolved/InArea:2;resolved/RequestCharacterAICommand:4;resolved/RequestCharacterAIReplan:2;resolved/RotateCharacter:1;resolved/SetCharacterEventTarget:1	character_operation:8;event_argument:3;other_operation:1;spatial_operation:5	True	False	m22_00_00_00.emevd.dcx.js:197;m22_00_00_00.emevd.dcx.js:201;m22_00_00_00.emevd.dcx.js:267
