npc_param_id	npc_name	drop_field	item_lot_id	lot_name	lot_present	lot_acquisition_flags
118117	さまよう狂気(小)　故郷07	itemLotId_1	11801170	さまよう狂気（小）　故郷　×	True	
118118	さまよう狂気(小)　故郷08	itemLotId_1	11801180	さまよう狂気（小）　故郷　○	True	53300910
118119	さまよう狂気(小)　故郷09	itemLotId_1	11801190	さまよう狂気（小）　故郷　×	True	
118120	さまよう狂気(小)　故郷10	itemLotId_1	11801200	さまよう狂気（小）　故郷　○	True	53300890
118121	さまよう狂気(小)　故郷11	itemLotId_1	11801210	さまよう狂気（小）　故郷　×	True	
118122	さまよう狂気(小)　故郷12	itemLotId_1	11801220	さまよう狂気（小）　故郷　○	True	53300870
118123	さまよう狂気(小)　故郷13	itemLotId_1	11801230	さまよう狂気（小）　故郷　×	True	
118124	さまよう狂気(小)　故郷14	itemLotId_1	11801240	さまよう狂気（小）　故郷　○	True	53300850
118125	さまよう狂気(小)　故郷15	itemLotId_1	11801250	さまよう狂気（小）　故郷　×	True	
118126	さまよう狂気(小)　故郷16	itemLotId_1	11801260	さまよう狂気（小）　故郷　○	True	53300830
118127	さまよう狂気(小)　故郷17	itemLotId_1	11801270	さまよう狂気（小）　故郷　○	True	53300820
118128	さまよう狂気(小)　故郷18	itemLotId_1	11801280	さまよう狂気（小）　故郷　×	True	
118129	さまよう狂気(小)　故郷19	itemLotId_1	11801290	さまよう狂気（小）　故郷　○	True	53300800
118130	さまよう狂気(小)　故郷20	itemLotId_1	11801300	さまよう狂気（小）　故郷　○	True	53300790
118131	さまよう狂気(小)　故郷21	itemLotId_1	11801310	さまよう狂気（小）　故郷　○	True	53300780
118132	さまよう狂気(小)　故郷22	itemLotId_1	11801320	さまよう狂気（小）　故郷　○	True	53300770
118133	さまよう狂気(小)　故郷23	itemLotId_1	11801330	さまよう狂気（小）　故郷　×	True	
118134	さまよう狂気(小)　故郷24	itemLotId_1	11801340	さまよう狂気（小）　故郷　○	True	53300750
118135	さまよう狂気(小)　故郷25	itemLotId_1	11801350	さまよう狂気（小）　故郷　○	True	53300740
118136	さまよう狂気(小)　故郷26	itemLotId_1	11801360	さまよう狂気（小）　故郷　○	True	53300730
118137	さまよう狂気(小)　故郷27	itemLotId_1	11801370	さまよう狂気（小）　故郷　×	True	
118138	さまよう狂気(小)　故郷28	itemLotId_1	11801380	さまよう狂気（小）　故郷　×	True	
118139	さまよう狂気(小)　故郷29	itemLotId_1	11801390	さまよう狂気（小）　故郷　○	True	53300700
118200	さまよう狂気(小)　並１　墓地街	itemLotId_1	11800000	さまよう狂気（小）　聖堂街B　×	True	
118201	さまよう狂気(小)　並２　墓地街	itemLotId_1	11800010	さまよう狂気（小）　聖堂街B	True	
118202	さまよう狂気(小)　良　墓地街	itemLotId_1	11800020	さまよう狂気（小）　聖堂街B　×	True	
118203	さまよう狂気(小)　レア　墓地街	itemLotId_1	11800030	さまよう狂気（小）　聖堂街B　×	True	
118300	さまよう狂気(小)　並１　廃墟	itemLotId_1	11800000	さまよう狂気（小）　聖堂街B　×	True	
118301	さまよう狂気(小)　並２　廃墟	itemLotId_1	11800010	さまよう狂気（小）　聖堂街B	True	
118302	さまよう狂気(小)　良　廃墟	itemLotId_1	11800020	さまよう狂気（小）　聖堂街B　×	True	
118303	さまよう狂気(小)　レア　廃墟	itemLotId_1	11800030	さまよう狂気（小）　聖堂街B　×	True	
118500	さまよう狂気(小)　並１　古城	itemLotId_1	11800010	さまよう狂気（小）　聖堂街B	True	
118600	さまよう狂気(小)　並１　トラップロード	itemLotId_1	11800010	さまよう狂気（小）　聖堂街B	True	
118700	さまよう狂気(小)　聖堂街D　00	itemLotId_1	3401710	さまよう狂気（小）　聖堂街D00	True	53401710
118701	さまよう狂気(小)　聖堂街D　01	itemLotId_1	3401720	さまよう狂気（小）　聖堂街D01	True	53401720
118800	さまよう狂気(小)　時計塔　00	itemLotId_1	3501700	さまよう狂気（小）　時計塔00	True	53501700
118801	さまよう狂気(小)　時計塔　01	itemLotId_1	3501710	さまよう狂気（小）　時計塔01	True	53501710
118802	さまよう狂気(小)　時計塔　02	itemLotId_1	3501720	さまよう狂気（小）　時計塔02	True	53501720
118900	さまよう狂気(小)　漁村　00	itemLotId_1	3601000	漁村　さまよう狂気	True	53601000
118999	さまよう狂気(小)　ドロップテスト	itemLotId_1	11899900	さまよう狂気（小）　テストマップ	True	59900990
119000	さまよう狂気(中)　故郷00	itemLotId_1	11900000	さまよう狂気（中）　故郷　×	True	
119001	さまよう狂気(中)　故郷01	itemLotId_1	11900010	さまよう狂気（中）　故郷　×	True	
119002	さまよう狂気(中)　故郷02	itemLotId_1	11900020	さまよう狂気（中）　故郷　○	True	53300670
119003	さまよう狂気(中)　故郷03	itemLotId_1	11900030	さまよう狂気（中）　故郷　×	True	
119004	さまよう狂気(中)　故郷04	itemLotId_1	11900040	さまよう狂気（中）　故郷　○	True	53300650
119005	さまよう狂気(中)　故郷05	itemLotId_1	11900050	さまよう狂気（中）　故郷　○	True	53300640
119006	さまよう狂気(中)　故郷06	itemLotId_1	11900060	さまよう狂気（中）　故郷　×	True	
119007	さまよう狂気(中)　故郷07	itemLotId_1	11900070	さまよう狂気（中）　故郷　○	True	53300620
119008	さまよう狂気(中)　故郷08	itemLotId_1	11900080	さまよう狂気（中）　故郷　×	True	
119009	さまよう狂気(中)　故郷09	itemLotId_1	11900090	さまよう狂気（中）　故郷　○	True	53300600
122000	幼生オオコウモリ　古城	itemLotId_1	12202500	幼生オオコウモリ　古城	True	
122001	幼生オオコウモリ（擬態）　古城	itemLotId_1	12202500	幼生オオコウモリ　古城	True	
122002	幼生オオコウモリ　強化版　古城	itemLotId_1	12202500	幼生オオコウモリ　古城	True	
123000	穴掘り　ダンジョン	itemLotId_1	12302900	穴掘り　ダンジョン	True	
124080	狂犬　生贄初回	itemLotId_1	12402810	狂犬　生贄	True	
124400	狂犬　聖堂街B	itemLotId_1	12402410	狂犬　聖堂街B	True	
124410	狂犬　聖堂街A・序盤	itemLotId_1	12402410	狂犬　聖堂街B	True	
124411	狂犬　聖堂街A・中盤	itemLotId_1	12402410	狂犬　聖堂街B	True	
124412	狂犬　聖堂街A・後半	itemLotId_1	12402410	狂犬　聖堂街B	True	
124500	狂犬　森	itemLotId_1	12402700	狂犬　森	True	
124501	狂犬　森　檻の中用	itemLotId_1	12402700	狂犬　森	True	
124600	狂犬　トラップロード　烏頭	itemLotId_1	12402600	狂犬　TR	True	
124700	狂犬　聖堂街AC接続	itemLotId_1	12402410	狂犬　聖堂街B	True	
124800	狂犬焼死体　生贄	itemLotId_1	12402800	狂犬焼死体　生贄（1匹目）	True	
124910	狂犬　聖堂街D	itemLotId_1	12403400	狂犬　聖堂街D	True	
125000	蛇玉（子）　通常カラー/1本だけ太い	itemLotId_1	12502700	蛇玉（子）　森	True	
125001	蛇玉（子）　通常カラー/2本太い	itemLotId_1	12502700	蛇玉（子）　森	True	
125002	蛇玉（子）　通常カラー/2本太い別バリ	itemLotId_1	12502700	蛇玉（子）　森	True	
126000	蛇玉（子）・小　通常カラー/1本だけ太い	itemLotId_1	12602700	蛇玉(子)小　森	True	
126001	蛇玉（子）・小　通常カラー/2本太い	itemLotId_1	12602700	蛇玉(子)小　森	True	
126002	蛇玉（子）・小　通常カラー/2本太い別バリ	itemLotId_1	12602700	蛇玉(子)小　森	True	
127400	吸血豚　森	itemLotId_1	12702700	吸血豚　森	True	
127500	吸血豚　聖堂街B(少女のリボンを落とす	itemLotId_1	12702410	吸血豚　聖堂街B	True	
127600	吸血豚　トラップロード　悪夢頭	itemLotId_1	12702600	吸血豚　TR	True	
127800	吸血豚　生贄初回	itemLotId_1	12702810	吸血豚　生贄	True	
129000	異形ビースト（雌）　廃墟	itemLotId_1	12902300	異形ビースト（雌）　廃墟	True	
129010	異形ビースト（雌）待ち構え　廃墟	itemLotId_1	12902300	異形ビースト（雌）　廃墟	True	
129050	異形ビースト（雌）　聖堂街D	itemLotId_1	12903400	異形ビースト（雌）　聖堂街D	True	
130000	死と闇の眷属（大）　トラップロード	itemLotId_1	13002600	死と闇の眷属（大）　TR	True	
140000	白痴の蜘蛛（子）　大学	itemLotId_1	14003200	白痴の蜘蛛（子）　大学	True	
140010	白痴の蜘蛛（子）　大学　ボスおとも	itemLotId_1	14003210	白痴の蜘蛛（子）　大学　ボスおとも	True	
200000	処刑人　墓地街	itemLotId_1	20002200	処刑人　墓地街	True	
200090	処刑人　聖堂街～生贄街	itemLotId_1	20002400	処刑人　聖堂街A	True	
200110	処刑人　聖堂街B	itemLotId_1	20002410	処刑人　聖堂街B	True	
200200	処刑人　森	itemLotId_1	20002700	処刑人　森	True	
202000	人さらい　生贄初回	itemLotId_1	20202810	人さらい　生贄初回	True	
202005	人さらい 聖堂街仮配置用	itemLotId_1	20202400	人さらい　聖堂街A	True	
202006	人さらい 森マップ配置用	itemLotId_1	20202400	人さらい　聖堂街A	True	
204600	操り骸　ボス部屋用　トラップロード	itemLotId_1	20402600	操り骸　TR	True	
204800	操り骸　生贄	itemLotId_1	20402800	操り骸　生贄	True	
205010	狂気の悪霊　墓地街	itemLotId_1	20502200	狂気の悪霊　墓地街	True	
205220	狂気の悪霊　SAN値　墓地街	itemLotId_1	20522000	狂気の悪霊　SAN値　墓地街	True	
205230	狂気の悪霊　SAN値　廃墟	itemLotId_1	20523000	狂気の悪霊　SAN値　廃墟	True	
205240	狂気の悪霊　SAN値　聖堂街A	itemLotId_1	20524000	狂気の悪霊　SAN値　聖堂街A	True	
205241	狂気の悪霊　SAN値　聖堂街B	itemLotId_1	20524100	狂気の悪霊　SAN値　聖堂街B	True	
205242	狂気の悪霊　SAN値　聖堂街C・後半	itemLotId_1	20524200	狂気の悪霊　SAN値　聖堂街C前	True	
205243	狂気の悪霊　SAN値　聖堂街C・前半	itemLotId_1	20524210	狂気の悪霊　SAN値　聖堂街C後	True	
205250	狂気の悪霊　SAN値　古城	itemLotId_1	20525000	狂気の悪霊　SAN値　古城	True	
205260	狂気の悪霊　SAN値　トラップロード	itemLotId_1	20526000	狂気の悪霊　SAN値　トラップロード	True	
205270	狂気の悪霊　SAN値　森	itemLotId_1	20527000	狂気の悪霊　SAN値　森	True	
205280	狂気の悪霊　SAN値　生贄	itemLotId_1	20528000	狂気の悪霊　SAN値　生贄	True	
205281	狂気の悪霊　SAN値　生贄初回	itemLotId_1	20528000	狂気の悪霊　SAN値　生贄	True	
205290	狂気の悪霊　SAN値　ダンジョン	itemLotId_1	20529000		False	
205320	狂気の悪霊　SAN値　大学	itemLotId_1	20532000	狂気の悪霊　SAN値　大学	True	
205330	狂気の悪霊　SAN値　故郷	itemLotId_1	20533000	狂気の悪霊　SAN値　故郷	True	
205600	狂気の悪霊　トラップロード	itemLotId_1	20502600	狂気の悪霊　TR	True	
209010	血に渇いた獣　聖堂街D	itemLotId_1	3401700	血に渇いた獣撃破	True	53401700
210000	アイコレクター（牢番ババア）　生贄	itemLotId_1	21002800	アイコレクター　生贄	True	
210005	アイコレクター（牢番ババア）　生贄初回	itemLotId_1	21002810	アイコレクター　生贄初回	True	
210025	アイコレクター 古城用	itemLotId_1	21002500	アイコレクター　古城	True	
210030	アイコレクター（牢番ババア）　聖堂街D	itemLotId_1	21003400	アイコレクター　聖堂街D	True	
211000	蜘蛛のクトゥルフ　大学	itemLotId_1	21103200	蜘蛛のクトゥルフ　大学	True	
211041	蜘蛛のクトゥルフ　聖堂街B月	itemLotId_1	21102410	蜘蛛のクトゥルフ　聖堂街B 月夜	True	
212000	闇の旅団　剣　ダンジョン	itemLotId_1	21200000		False	
212001	闇の旅団　剣・蝋燭　ダンジョン	itemLotId_1	21200000		False	
212002	闇の旅団　オーブ・鎚　ダンジョン	itemLotId_1	21200000		False	
212003	闇の旅団　銃　ダンジョン	itemLotId_1	21200000		False	
212600	闇の旅団　剣　トラップロード・後半	itemLotId_1	21202600	闇の旅団　剣　TR	True	
212610	闇の旅団　剣・蝋燭　トラップロード・後半	itemLotId_1	21202602	闇の旅団　剣・蝋燭　TR	True	
212620	闇の旅団　オーブ・鎚　トラップロード・後半	itemLotId_1	21202604	闇の旅団　槌・オーブ　TR	True	
212630	闇の旅団　銃　トラップロード・後半	itemLotId_1	21202606	闇の旅団　銃　TR	True	
213050	血舐め（血袋大）_聖堂街D	itemLotId_1	21303400	血舐め　聖堂街D	True	
213500	血舐め（血袋小）　古城	itemLotId_1	21302500	血舐め　古城	True	
213510	血舐め（血袋中）　古城	itemLotId_1	21302500	血舐め　古城	True	
213520	血舐め（血袋大）　古城	itemLotId_1	21302500	血舐め　古城	True	
213530	血舐め（血袋特大）　古城	itemLotId_1	21302500	血舐め　古城	True	
215000	古城の悪霊（ナイフ）	itemLotId_1	21502500	古城の悪霊　古城	True	
215010	古城の悪霊（生首）	itemLotId_1	21502500	古城の悪霊　古城	True	
217000	蛇沼からの使者（頭蛇表示済）	itemLotId_1	21702700	蛇沼からの使者　森	True	
217001	蛇沼からの使者（頭蛇未表示・キャップ）	itemLotId_1	21702700	蛇沼からの使者　森	True	
217002	蛇沼からの使者（頭蛇未表示・シルクハット）	itemLotId_1	21702700	蛇沼からの使者　森	True	
217003	蛇沼からの使者（頭蛇未表示・ハット）	itemLotId_1	21702700	蛇沼からの使者　森	True	
217099	蛇沼からの使者（頭蛇表示済）（自殺イベント用キャラ）	itemLotId_1	21702799	蛇沼からの使者　森	True	53206999
218300	銀の獣の眷属　故郷	itemLotId_1	21803300	銀の獣の眷属（松明）　故郷	True	
218310	銀の獣の眷属（寄生虫）　故郷	itemLotId_1	21803302	銀の獣の眷属（寄生虫）　故郷	True	
218320	銀の獣の眷属（4脚）　故郷	itemLotId_1	21803304	銀の獣の眷属（四脚）　故郷	True	
218400	銀の獣の眷属　故郷	itemLotId_1	21803300	銀の獣の眷属（松明）　故郷	True	
218410	銀の獣の眷属（寄生虫）　故郷	itemLotId_1	21803302	銀の獣の眷属（寄生虫）　故郷	True	
218420	銀の獣の眷属（4脚）　故郷	itemLotId_1	21803304	銀の獣の眷属（四脚）　故郷	True	
218600	銀の獣の眷属　トラップロード	itemLotId_1	21802600	銀の獣の眷属（松明）　TR	True	
218610	銀の獣の眷属（寄生虫）　トラップロード	itemLotId_1	21802602	銀の獣の眷属（寄生虫）　TR	True	
218620	銀の獣の眷属（4脚）　トラップロード	itemLotId_1	21802604	銀の獣の眷属（四脚）　TR	True	
225000	牢番A　剣のみ＋クロスボウ　トラップロード	itemLotId_1	22502600	牢番A　剣のみ＋クロスボウ　TR	True	
225010	牢番A　剣＋盾　トラップロード	itemLotId_1	22502602	牢番A　剣＋盾　TR	True	
225020	牢番A　鞭（キャットオブナインテイル）　トラップロード	itemLotId_1	22502604	牢番A　鞭　TR	True	
225030	牢番A　剣のみ　トラップロード	itemLotId_1	22502602	牢番A　剣＋盾　TR	True	
225040	牢番A　素手（弱そう）　トラップロード	itemLotId_1	22502606	牢番A　素手（弱そう）　TR	True	
226000	牢番B　鎖鞭　トラップロード	itemLotId_1	22602600	牢番B　鎖鞭　TR	True	
